datetime,zone_prev,value,unit,source,import,export,zone_CI,carbonIntensity,emissionFactorType,isEstimated,estimationMethod,day_of_week,month,hour_of_day,year,Gas_price,Oil_Price
2022-01-09 22:00:00+00:00,DK-DK1,143.43,EUR/MWh,nordpool.com,"{'DE': 744, 'NO-NO2': 147, 'SE-SE3': 301}","{'NL': 596, 'DK-DK2': 100}",DK-DK2,186,lifecycle,True,SANDBOX_MODE_DATA,6,1,22,2022,88.17400360107422,82.28
2022-01-09 22:00:00+00:00,DK-DK1,143.43,EUR/MWh,nordpool.com,"{'DE': 838, 'SE-SE4': 778}",{'DK-DK1': 68},DK-DK1,330,lifecycle,True,SANDBOX_MODE_DATA,6,1,22,2022,88.17400360107422,82.28
2022-01-09 22:00:00+00:00,DK-DK1,143.43,EUR/MWh,nordpool.com,"{'DE': 838, 'SE-SE4': 778}",{'DK-DK1': 68},DK-DK2,186,lifecycle,True,SANDBOX_MODE_DATA,6,1,22,2022,88.17400360107422,82.28
2022-01-09 23:00:00+00:00,DK-DK1,124.2,EUR/MWh,nordpool.com,"{'DE': 623, 'NO-NO2': 379, 'SE-SE3': 177}","{'NL': 660, 'DK-DK2': 71}",DK-DK1,285,lifecycle,True,SANDBOX_MODE_DATA,6,1,23,2022,88.17400360107422,82.28
2022-01-09 23:00:00+00:00,DK-DK1,124.2,EUR/MWh,nordpool.com,"{'DE': 623, 'NO-NO2': 379, 'SE-SE3': 177}","{'NL': 660, 'DK-DK2': 71}",DK-DK2,165,lifecycle,True,SANDBOX_MODE_DATA,6,1,23,2022,88.17400360107422,82.28
2022-01-09 23:00:00+00:00,DK-DK1,124.2,EUR/MWh,nordpool.com,"{'DE': 902, 'SE-SE4': 1066}",{'DK-DK1': 59},DK-DK1,285,lifecycle,True,SANDBOX_MODE_DATA,6,1,23,2022,88.17400360107422,82.28
2022-01-09 23:00:00+00:00,DK-DK1,124.2,EUR/MWh,nordpool.com,"{'DE': 902, 'SE-SE4': 1066}",{'DK-DK1': 59},DK-DK2,165,lifecycle,True,SANDBOX_MODE_DATA,6,1,23,2022,88.17400360107422,82.28
2022-01-10 00:00:00+00:00,DK-DK1,141.51,EUR/MWh,nordpool.com,"{'DE': 585, 'DK-DK2': 90, 'NO-NO2': 89, 'SE-SE3': 190}",{'NL': 700},DK-DK1,284,lifecycle,True,SANDBOX_MODE_DATA,0,1,0,2022,84.60700225830078,81.56
2022-01-10 00:00:00+00:00,DK-DK1,141.51,EUR/MWh,nordpool.com,"{'DE': 585, 'DK-DK2': 90, 'NO-NO2': 89, 'SE-SE3': 190}",{'NL': 700},DK-DK2,159,lifecycle,True,SANDBOX_MODE_DATA,0,1,0,2022,84.60700225830078,81.56
2022-01-10 00:00:00+00:00,DK-DK1,141.51,EUR/MWh,nordpool.com,"{'DE': 841, 'DK-DK1': 87, 'SE-SE4': 1107}",{},DK-DK1,284,lifecycle,True,SANDBOX_MODE_DATA,0,1,0,2022,84.60700225830078,81.56
2022-01-10 00:00:00+00:00,DK-DK1,141.51,EUR/MWh,nordpool.com,"{'DE': 841, 'DK-DK1': 87, 'SE-SE4': 1107}",{},DK-DK2,159,lifecycle,True,SANDBOX_MODE_DATA,0,1,0,2022,84.60700225830078,81.56
2022-01-10 01:00:00+00:00,DK-DK1,147.77,EUR/MWh,nordpool.com,"{'DE': 542, 'DK-DK2': 137, 'NO-NO2': 9, 'SE-SE3': 263}","{'NL': 525, 'NO-NO2': 22}",DK-DK1,410,lifecycle,True,SANDBOX_MODE_DATA,0,1,1,2022,84.60700225830078,81.56
2022-01-10 01:00:00+00:00,DK-DK1,147.77,EUR/MWh,nordpool.com,"{'DE': 542, 'DK-DK2': 137, 'NO-NO2': 9, 'SE-SE3': 263}","{'NL': 525, 'NO-NO2': 22}",DK-DK2,231,lifecycle,True,SANDBOX_MODE_DATA,0,1,1,2022,84.60700225830078,81.56
2022-01-10 01:00:00+00:00,DK-DK1,147.77,EUR/MWh,nordpool.com,"{'DE': 724, 'DK-DK1': 136, 'SE-SE4': 985}",{},DK-DK1,410,lifecycle,True,SANDBOX_MODE_DATA,0,1,1,2022,84.60700225830078,81.56
2022-01-10 01:00:00+00:00,DK-DK1,147.77,EUR/MWh,nordpool.com,"{'DE': 724, 'DK-DK1': 136, 'SE-SE4': 985}",{},DK-DK2,231,lifecycle,True,SANDBOX_MODE_DATA,0,1,1,2022,84.60700225830078,81.56
2022-01-10 02:00:00+00:00,DK-DK1,124.53,EUR/MWh,nordpool.com,"{'DE': 459, 'NO-NO2': 262, 'SE-SE3': 136}","{'NL': 763, 'DK-DK2': 120}",DK-DK1,278,lifecycle,True,SANDBOX_MODE_DATA,0,1,2,2022,84.60700225830078,81.56
2022-01-10 02:00:00+00:00,DK-DK1,124.53,EUR/MWh,nordpool.com,"{'DE': 459, 'NO-NO2': 262, 'SE-SE3': 136}","{'NL': 763, 'DK-DK2': 120}",DK-DK2,179,lifecycle,True,SANDBOX_MODE_DATA,0,1,2,2022,84.60700225830078,81.56
2022-01-10 02:00:00+00:00,DK-DK1,124.53,EUR/MWh,nordpool.com,"{'DE': 686, 'SE-SE4': 693}",{'DK-DK1': 118},DK-DK1,278,lifecycle,True,SANDBOX_MODE_DATA,0,1,2,2022,84.60700225830078,81.56
2022-01-10 02:00:00+00:00,DK-DK1,124.53,EUR/MWh,nordpool.com,"{'DE': 686, 'SE-SE4': 693}",{'DK-DK1': 118},DK-DK2,179,lifecycle,True,SANDBOX_MODE_DATA,0,1,2,2022,84.60700225830078,81.56
2022-01-10 03:00:00+00:00,DK-DK1,123.02,EUR/MWh,nordpool.com,"{'DE': 658, 'NO-NO2': 712, 'SE-SE3': 50}","{'NL': 822, 'DK-DK2': 450, 'SE-SE3': 3}",DK-DK1,274,lifecycle,True,SANDBOX_MODE_DATA,0,1,3,2022,84.60700225830078,81.56
2022-01-10 03:00:00+00:00,DK-DK1,123.02,EUR/MWh,nordpool.com,"{'DE': 658, 'NO-NO2': 712, 'SE-SE3': 50}","{'NL': 822, 'DK-DK2': 450, 'SE-SE3': 3}",DK-DK2,237,lifecycle,True,SANDBOX_MODE_DATA,0,1,3,2022,84.60700225830078,81.56
2022-01-10 03:00:00+00:00,DK-DK1,123.02,EUR/MWh,nordpool.com,"{'DE': 776, 'SE-SE4': 270}",{'DK-DK1': 497},DK-DK1,274,lifecycle,True,SANDBOX_MODE_DATA,0,1,3,2022,84.60700225830078,81.56
2022-01-10 03:00:00+00:00,DK-DK1,123.02,EUR/MWh,nordpool.com,"{'DE': 776, 'SE-SE4': 270}",{'DK-DK1': 497},DK-DK2,237,lifecycle,True,SANDBOX_MODE_DATA,0,1,3,2022,84.60700225830078,81.56
2022-01-10 04:00:00+00:00,DK-DK1,135.96,EUR/MWh,nordpool.com,"{'DE': 697, 'NO-NO2': 1149}","{'NL': 746, 'DK-DK2': 664, 'SE-SE3': 253}",DK-DK1,340,lifecycle,True,SANDBOX_MODE_DATA,0,1,4,2022,84.60700225830078,81.56
2022-01-10 04:00:00+00:00,DK-DK1,135.96,EUR/MWh,nordpool.com,"{'DE': 697, 'NO-NO2': 1149}","{'NL': 746, 'DK-DK2': 664, 'SE-SE3': 253}",DK-DK2,324,lifecycle,True,SANDBOX_MODE_DATA,0,1,4,2022,84.60700225830078,81.56
2022-01-10 04:00:00+00:00,DK-DK1,135.96,EUR/MWh,nordpool.com,"{'DE': 732, 'SE-SE4': 102}",{'DK-DK1': 567},DK-DK1,340,lifecycle,True,SANDBOX_MODE_DATA,0,1,4,2022,84.60700225830078,81.56
2022-01-10 04:00:00+00:00,DK-DK1,135.96,EUR/MWh,nordpool.com,"{'DE': 732, 'SE-SE4': 102}",{'DK-DK1': 567},DK-DK2,324,lifecycle,True,SANDBOX_MODE_DATA,0,1,4,2022,84.60700225830078,81.56
2022-01-10 05:00:00+00:00,DK-DK1,249.21,EUR/MWh,nordpool.com,"{'DE': 473, 'NO-NO2': 1662}","{'NL': 394, 'DK-DK2': 382, 'SE-SE3': 601}",DK-DK1,278,lifecycle,True,SANDBOX_MODE_DATA,0,1,5,2022,84.60700225830078,81.56
2022-01-10 05:00:00+00:00,DK-DK1,249.21,EUR/MWh,nordpool.com,"{'DE': 473, 'NO-NO2': 1662}","{'NL': 394, 'DK-DK2': 382, 'SE-SE3': 601}",DK-DK2,226,lifecycle,True,SANDBOX_MODE_DATA,0,1,5,2022,84.60700225830078,81.56
2022-01-10 05:00:00+00:00,DK-DK1,249.21,EUR/MWh,nordpool.com,"{'DE': 647, 'SE-SE4': 355}",{'DK-DK1': 364},DK-DK1,278,lifecycle,True,SANDBOX_MODE_DATA,0,1,5,2022,84.60700225830078,81.56
2022-01-10 05:00:00+00:00,DK-DK1,249.21,EUR/MWh,nordpool.com,"{'DE': 647, 'SE-SE4': 355}",{'DK-DK1': 364},DK-DK2,226,lifecycle,True,SANDBOX_MODE_DATA,0,1,5,2022,84.60700225830078,81.56
2022-01-10 06:00:00+00:00,DK-DK1,292.04,EUR/MWh,nordpool.com,"{'DE': 718, 'NO-NO2': 1753}","{'NL': 206, 'DK-DK2': 463, 'SE-SE3': 852}",DK-DK1,242,lifecycle,True,SANDBOX_MODE_DATA,0,1,6,2022,84.60700225830078,81.56
2022-01-10 06:00:00+00:00,DK-DK1,292.04,EUR/MWh,nordpool.com,"{'DE': 718, 'NO-NO2': 1753}","{'NL': 206, 'DK-DK2': 463, 'SE-SE3': 852}",DK-DK2,187,lifecycle,True,SANDBOX_MODE_DATA,0,1,6,2022,84.60700225830078,81.56
2022-01-10 06:00:00+00:00,DK-DK1,292.04,EUR/MWh,nordpool.com,"{'DE': 677, 'SE-SE4': 461}",{'DK-DK1': 470},DK-DK1,242,lifecycle,True,SANDBOX_MODE_DATA,0,1,6,2022,84.60700225830078,81.56
2022-01-10 06:00:00+00:00,DK-DK1,292.04,EUR/MWh,nordpool.com,"{'DE': 677, 'SE-SE4': 461}",{'DK-DK1': 470},DK-DK2,187,lifecycle,True,SANDBOX_MODE_DATA,0,1,6,2022,84.60700225830078,81.56
2022-01-10 07:00:00+00:00,DK-DK1,291.69,EUR/MWh,nordpool.com,"{'DE': 403, 'NO-NO2': 1463}","{'NL': 162, 'DK-DK2': 315, 'SE-SE3': 581}",DK-DK1,248,lifecycle,True,SANDBOX_MODE_DATA,0,1,7,2022,84.60700225830078,81.56
2022-01-10 07:00:00+00:00,DK-DK1,291.69,EUR/MWh,nordpool.com,"{'DE': 403, 'NO-NO2': 1463}","{'NL': 162, 'DK-DK2': 315, 'SE-SE3': 581}",DK-DK2,198,lifecycle,True,SANDBOX_MODE_DATA,0,1,7,2022,84.60700225830078,81.56
2022-01-10 07:00:00+00:00,DK-DK1,291.69,EUR/MWh,nordpool.com,"{'DE': 457, 'SE-SE4': 550}",{'DK-DK1': 418},DK-DK1,248,lifecycle,True,SANDBOX_MODE_DATA,0,1,7,2022,84.60700225830078,81.56
2022-01-10 07:00:00+00:00,DK-DK1,291.69,EUR/MWh,nordpool.com,"{'DE': 457, 'SE-SE4': 550}",{'DK-DK1': 418},DK-DK2,198,lifecycle,True,SANDBOX_MODE_DATA,0,1,7,2022,84.60700225830078,81.56
2022-01-10 08:00:00+00:00,DK-DK1,310.46,EUR/MWh,nordpool.com,"{'DE': 507, 'NO-NO2': 1512}","{'NL': 314, 'DK-DK2': 242, 'SE-SE3': 722}",DK-DK1,270,lifecycle,True,SANDBOX_MODE_DATA,0,1,8,2022,84.60700225830078,81.56
2022-01-10 08:00:00+00:00,DK-DK1,310.46,EUR/MWh,nordpool.com,"{'DE': 507, 'NO-NO2': 1512}","{'NL': 314, 'DK-DK2': 242, 'SE-SE3': 722}",DK-DK2,230,lifecycle,True,SANDBOX_MODE_DATA,0,1,8,2022,84.60700225830078,81.56
2022-01-10 08:00:00+00:00,DK-DK1,310.46,EUR/MWh,nordpool.com,"{'DE': 389, 'SE-SE4': 349}",{'DK-DK1': 262},DK-DK1,270,lifecycle,True,SANDBOX_MODE_DATA,0,1,8,2022,84.60700225830078,81.56
2022-01-10 08:00:00+00:00,DK-DK1,310.46,EUR/MWh,nordpool.com,"{'DE': 389, 'SE-SE4': 349}",{'DK-DK1': 262},DK-DK2,230,lifecycle,True,SANDBOX_MODE_DATA,0,1,8,2022,84.60700225830078,81.56
2022-01-10 09:00:00+00:00,DK-DK1,269.27,EUR/MWh,nordpool.com,"{'DE': 659, 'NO-NO2': 1782}","{'NL': 290, 'DK-DK2': 94, 'SE-SE3': 639}",DK-DK1,351,lifecycle,True,SANDBOX_MODE_DATA,0,1,9,2022,84.60700225830078,81.56
2022-01-10 09:00:00+00:00,DK-DK1,269.27,EUR/MWh,nordpool.com,"{'DE': 659, 'NO-NO2': 1782}","{'NL': 290, 'DK-DK2': 94, 'SE-SE3': 639}",DK-DK2,296,lifecycle,True,SANDBOX_MODE_DATA,0,1,9,2022,84.60700225830078,81.56
2022-01-10 09:00:00+00:00,DK-DK1,269.27,EUR/MWh,nordpool.com,"{'DE': 85, 'SE-SE4': 231}",{'DK-DK1': 100},DK-DK1,351,lifecycle,True,SANDBOX_MODE_DATA,0,1,9,2022,84.60700225830078,81.56
2022-01-10 09:00:00+00:00,DK-DK1,269.27,EUR/MWh,nordpool.com,"{'DE': 85, 'SE-SE4': 231}",{'DK-DK1': 100},DK-DK2,296,lifecycle,True,SANDBOX_MODE_DATA,0,1,9,2022,84.60700225830078,81.56
2022-01-10 10:00:00+00:00,DK-DK1,375.3,EUR/MWh,nordpool.com,"{'DE': 428, 'NO-NO2': 1613}","{'NL': 313, 'DK-DK2': 224, 'SE-SE3': 654}",DK-DK1,383,lifecycle,True,SANDBOX_MODE_DATA,0,1,10,2022,84.60700225830078,81.56
2022-01-10 10:00:00+00:00,DK-DK1,375.3,EUR/MWh,nordpool.com,"{'DE': 428, 'NO-NO2': 1613}","{'NL': 313, 'DK-DK2': 224, 'SE-SE3': 654}",DK-DK2,347,lifecycle,True,SANDBOX_MODE_DATA,0,1,10,2022,84.60700225830078,81.56
2022-01-10 10:00:00+00:00,DK-DK1,375.3,EUR/MWh,nordpool.com,"{'DE': 223, 'SE-SE4': 129}",{'DK-DK1': 222},DK-DK1,383,lifecycle,True,SANDBOX_MODE_DATA,0,1,10,2022,84.60700225830078,81.56
2022-01-10 10:00:00+00:00,DK-DK1,375.3,EUR/MWh,nordpool.com,"{'DE': 223, 'SE-SE4': 129}",{'DK-DK1': 222},DK-DK2,347,lifecycle,True,SANDBOX_MODE_DATA,0,1,10,2022,84.60700225830078,81.56
2022-01-10 11:00:00+00:00,DK-DK1,249.44,EUR/MWh,nordpool.com,"{'DE': 814, 'NO-NO2': 1383}","{'NL': 366, 'DK-DK2': 313, 'SE-SE3': 534}",DK-DK1,404,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,84.60700225830078,81.56
2022-01-10 11:00:00+00:00,DK-DK1,249.44,EUR/MWh,nordpool.com,"{'DE': 814, 'NO-NO2': 1383}","{'NL': 366, 'DK-DK2': 313, 'SE-SE3': 534}",DK-DK2,336,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,84.60700225830078,81.56
2022-01-10 11:00:00+00:00,DK-DK1,249.44,EUR/MWh,nordpool.com,"{'DE': 543, 'SE-SE4': 300}",{'DK-DK1': 400},DK-DK1,404,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,84.60700225830078,81.56
2022-01-10 11:00:00+00:00,DK-DK1,249.44,EUR/MWh,nordpool.com,"{'DE': 543, 'SE-SE4': 300}",{'DK-DK1': 400},DK-DK2,336,lifecycle,True,SANDBOX_MODE_DATA,0,1,11,2022,84.60700225830078,81.56
2022-01-10 12:00:00+00:00,DK-DK1,228.34,EUR/MWh,nordpool.com,"{'DE': 487, 'NO-NO2': 1405}","{'NL': 603, 'DK-DK2': 328, 'SE-SE3': 750}",DK-DK1,377,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,84.60700225830078,81.56
2022-01-10 12:00:00+00:00,DK-DK1,228.34,EUR/MWh,nordpool.com,"{'DE': 487, 'NO-NO2': 1405}","{'NL': 603, 'DK-DK2': 328, 'SE-SE3': 750}",DK-DK2,301,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,84.60700225830078,81.56
2022-01-10 12:00:00+00:00,DK-DK1,228.34,EUR/MWh,nordpool.com,"{'DE': 697, 'SE-SE4': 514}",{'DK-DK1': 209},DK-DK1,377,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,84.60700225830078,81.56
2022-01-10 12:00:00+00:00,DK-DK1,228.34,EUR/MWh,nordpool.com,"{'DE': 697, 'SE-SE4': 514}",{'DK-DK1': 209},DK-DK2,301,lifecycle,True,SANDBOX_MODE_DATA,0,1,12,2022,84.60700225830078,81.56
2022-01-10 13:00:00+00:00,DK-DK1,330.44,EUR/MWh,nordpool.com,"{'DE': 665, 'NO-NO2': 1823}","{'NL': 255, 'DK-DK2': 196, 'SE-SE3': 818}",DK-DK1,339,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,84.60700225830078,81.56
2022-01-10 13:00:00+00:00,DK-DK1,330.44,EUR/MWh,nordpool.com,"{'DE': 665, 'NO-NO2': 1823}","{'NL': 255, 'DK-DK2': 196, 'SE-SE3': 818}",DK-DK2,281,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,84.60700225830078,81.56
2022-01-10 13:00:00+00:00,DK-DK1,330.44,EUR/MWh,nordpool.com,"{'DE': 547, 'SE-SE4': 434}",{'DK-DK1': 288},DK-DK1,339,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,84.60700225830078,81.56
2022-01-10 13:00:00+00:00,DK-DK1,330.44,EUR/MWh,nordpool.com,"{'DE': 547, 'SE-SE4': 434}",{'DK-DK1': 288},DK-DK2,281,lifecycle,True,SANDBOX_MODE_DATA,0,1,13,2022,84.60700225830078,81.56
2022-01-10 14:00:00+00:00,DK-DK1,297.41,EUR/MWh,nordpool.com,"{'DE': 542, 'NO-NO2': 1237}","{'NL': 367, 'DK-DK2': 45, 'SE-SE3': 562}",DK-DK1,298,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,84.60700225830078,81.56
2022-01-10 14:00:00+00:00,DK-DK1,297.41,EUR/MWh,nordpool.com,"{'DE': 542, 'NO-NO2': 1237}","{'NL': 367, 'DK-DK2': 45, 'SE-SE3': 562}",DK-DK2,220,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,84.60700225830078,81.56
2022-01-10 14:00:00+00:00,DK-DK1,297.41,EUR/MWh,nordpool.com,"{'DE': 566, 'SE-SE4': 838}",{'DK-DK1': 49},DK-DK1,298,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,84.60700225830078,81.56
2022-01-10 14:00:00+00:00,DK-DK1,297.41,EUR/MWh,nordpool.com,"{'DE': 566, 'SE-SE4': 838}",{'DK-DK1': 49},DK-DK2,220,lifecycle,True,SANDBOX_MODE_DATA,0,1,14,2022,84.60700225830078,81.56
2022-01-10 15:00:00+00:00,DK-DK1,269.8,EUR/MWh,nordpool.com,"{'DE': 638, 'NO-NO2': 1994}","{'NL': 581, 'DK-DK2': 193, 'SE-SE3': 389}",DK-DK1,370,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,84.60700225830078,81.56
2022-01-10 15:00:00+00:00,DK-DK1,269.8,EUR/MWh,nordpool.com,"{'DE': 638, 'NO-NO2': 1994}","{'NL': 581, 'DK-DK2': 193, 'SE-SE3': 389}",DK-DK2,259,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,84.60700225830078,81.56
2022-01-10 15:00:00+00:00,DK-DK1,269.8,EUR/MWh,nordpool.com,"{'DE': 548, 'SE-SE4': 626}",{'DK-DK1': 214},DK-DK1,370,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,84.60700225830078,81.56
2022-01-10 15:00:00+00:00,DK-DK1,269.8,EUR/MWh,nordpool.com,"{'DE': 548, 'SE-SE4': 626}",{'DK-DK1': 214},DK-DK2,259,lifecycle,True,SANDBOX_MODE_DATA,0,1,15,2022,84.60700225830078,81.56
2022-01-10 16:00:00+00:00,DK-DK1,266.08,EUR/MWh,nordpool.com,"{'DE': 637, 'NO-NO2': 1858}","{'NL': 429, 'DK-DK2': 350, 'SE-SE3': 337}",DK-DK1,383,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,84.60700225830078,81.56
2022-01-10 16:00:00+00:00,DK-DK1,266.08,EUR/MWh,nordpool.com,"{'DE': 637, 'NO-NO2': 1858}","{'NL': 429, 'DK-DK2': 350, 'SE-SE3': 337}",DK-DK2,304,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,84.60700225830078,81.56
2022-01-10 16:00:00+00:00,DK-DK1,266.08,EUR/MWh,nordpool.com,"{'DE': 267, 'SE-SE4': 353}",{'DK-DK1': 319},DK-DK1,383,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,84.60700225830078,81.56
2022-01-10 16:00:00+00:00,DK-DK1,266.08,EUR/MWh,nordpool.com,"{'DE': 267, 'SE-SE4': 353}",{'DK-DK1': 319},DK-DK2,304,lifecycle,True,SANDBOX_MODE_DATA,0,1,16,2022,84.60700225830078,81.56
2022-01-10 17:00:00+00:00,DK-DK1,253.81,EUR/MWh,nordpool.com,"{'DE': 267, 'NO-NO2': 1792}","{'NL': 395, 'DK-DK2': 305, 'SE-SE3': 864}",DK-DK1,290,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,84.60700225830078,81.56
2022-01-10 17:00:00+00:00,DK-DK1,253.81,EUR/MWh,nordpool.com,"{'DE': 267, 'NO-NO2': 1792}","{'NL': 395, 'DK-DK2': 305, 'SE-SE3': 864}",DK-DK2,243,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,84.60700225830078,81.56
2022-01-10 17:00:00+00:00,DK-DK1,253.81,EUR/MWh,nordpool.com,"{'DE': 178, 'SE-SE4': 137}",{'DK-DK1': 293},DK-DK1,290,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,84.60700225830078,81.56
2022-01-10 17:00:00+00:00,DK-DK1,253.81,EUR/MWh,nordpool.com,"{'DE': 178, 'SE-SE4': 137}",{'DK-DK1': 293},DK-DK2,243,lifecycle,True,SANDBOX_MODE_DATA,0,1,17,2022,84.60700225830078,81.56
2022-01-10 18:00:00+00:00,DK-DK1,338.37,EUR/MWh,nordpool.com,"{'DE': 679, 'NO-NO2': 1492}","{'NL': 569, 'DK-DK2': 110, 'SE-SE3': 563}",DK-DK1,296,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,84.60700225830078,81.56
2022-01-10 18:00:00+00:00,DK-DK1,338.37,EUR/MWh,nordpool.com,"{'DE': 679, 'NO-NO2': 1492}","{'NL': 569, 'DK-DK2': 110, 'SE-SE3': 563}",DK-DK2,225,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,84.60700225830078,81.56
2022-01-10 18:00:00+00:00,DK-DK1,338.37,EUR/MWh,nordpool.com,"{'DE': 754, 'SE-SE4': 750}",{'DK-DK1': 135},DK-DK1,296,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,84.60700225830078,81.56
2022-01-10 18:00:00+00:00,DK-DK1,338.37,EUR/MWh,nordpool.com,"{'DE': 754, 'SE-SE4': 750}",{'DK-DK1': 135},DK-DK2,225,lifecycle,True,SANDBOX_MODE_DATA,0,1,18,2022,84.60700225830078,81.56
2022-01-10 19:00:00+00:00,DK-DK1,259.16,EUR/MWh,nordpool.com,"{'DE': 705, 'NO-NO2': 1901}","{'NL': 333, 'DK-DK2': 421, 'SE-SE3': 443}",DK-DK1,260,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,84.60700225830078,81.56
2022-01-10 19:00:00+00:00,DK-DK1,259.16,EUR/MWh,nordpool.com,"{'DE': 705, 'NO-NO2': 1901}","{'NL': 333, 'DK-DK2': 421, 'SE-SE3': 443}",DK-DK2,218,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,84.60700225830078,81.56
2022-01-10 19:00:00+00:00,DK-DK1,259.16,EUR/MWh,nordpool.com,"{'DE': 552, 'SE-SE4': 368}",{'DK-DK1': 366},DK-DK1,260,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,84.60700225830078,81.56
2022-01-10 19:00:00+00:00,DK-DK1,259.16,EUR/MWh,nordpool.com,"{'DE': 552, 'SE-SE4': 368}",{'DK-DK1': 366},DK-DK2,218,lifecycle,True,SANDBOX_MODE_DATA,0,1,19,2022,84.60700225830078,81.56
2022-01-10 20:00:00+00:00,DK-DK1,211.76,EUR/MWh,nordpool.com,"{'DE': 645, 'NO-NO2': 1874}","{'NL': 526, 'DK-DK2': 275, 'SE-SE3': 569}",DK-DK1,271,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,84.60700225830078,81.56
2022-01-10 20:00:00+00:00,DK-DK1,211.76,EUR/MWh,nordpool.com,"{'DE': 645, 'NO-NO2': 1874}","{'NL': 526, 'DK-DK2': 275, 'SE-SE3': 569}",DK-DK2,216,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,84.60700225830078,81.56
2022-01-10 20:00:00+00:00,DK-DK1,211.76,EUR/MWh,nordpool.com,"{'DE': 639, 'SE-SE4': 990}",{'DK-DK1': 288},DK-DK1,271,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,84.60700225830078,81.56
2022-01-10 20:00:00+00:00,DK-DK1,211.76,EUR/MWh,nordpool.com,"{'DE': 639, 'SE-SE4': 990}",{'DK-DK1': 288},DK-DK2,216,lifecycle,True,SANDBOX_MODE_DATA,0,1,20,2022,84.60700225830078,81.56
2022-01-10 21:00:00+00:00,DK-DK1,238.97,EUR/MWh,nordpool.com,"{'DE': 906, 'NO-NO2': 1338}","{'NL': 753, 'DK-DK2': 316, 'SE-SE3': 532}",DK-DK1,345,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,84.60700225830078,81.56
2022-01-10 21:00:00+00:00,DK-DK1,238.97,EUR/MWh,nordpool.com,"{'DE': 906, 'NO-NO2': 1338}","{'NL': 753, 'DK-DK2': 316, 'SE-SE3': 532}",DK-DK2,295,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,84.60700225830078,81.56
2022-01-10 21:00:00+00:00,DK-DK1,238.97,EUR/MWh,nordpool.com,"{'DE': 699, 'SE-SE4': 590}",{'DK-DK1': 421},DK-DK1,345,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,84.60700225830078,81.56
2022-01-10 21:00:00+00:00,DK-DK1,238.97,EUR/MWh,nordpool.com,"{'DE': 699, 'SE-SE4': 590}",{'DK-DK1': 421},DK-DK2,295,lifecycle,True,SANDBOX_MODE_DATA,0,1,21,2022,84.60700225830078,81.56
2022-01-10 22:00:00+00:00,DK-DK1,159.35,EUR/MWh,nordpool.com,"{'DE': 504, 'NO-NO2': 1575, 'SE-SE3': 34}","{'NL': 799, 'DK-DK2': 577, 'SE-SE3': 17}",DK-DK1,218,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,84.60700225830078,81.56
2022-01-10 22:00:00+00:00,DK-DK1,159.35,EUR/MWh,nordpool.com,"{'DE': 504, 'NO-NO2': 1575, 'SE-SE3': 34}","{'NL': 799, 'DK-DK2': 577, 'SE-SE3': 17}",DK-DK2,194,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,84.60700225830078,81.56
2022-01-10 22:00:00+00:00,DK-DK1,159.35,EUR/MWh,nordpool.com,"{'DE': 583, 'SE-SE4': 465}",{'DK-DK1': 463},DK-DK1,218,lifecycle,True,SANDBOX_MODE_DATA,0,1,22,2022,84.60700225830078,81.56
